source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,l,b,distance_pc,distance_ly,x_pc,y_pc,z_pc,x_au,y_au,z_au,bp_rp
3143460557918325248,112.04053009037109,8.925573994135036,3.1339523529566757,0.17135233,18.289522,-62.11233875163366,11.140643881453558,3.7767541,4.577993,2.928388,,,209.0480222627702,12.182645535270057,319.08589773439485,1040.7178006145928,-118.2909541751358,292.1851402233996,49.506606891736396,-24399260.714489277,60267511.264262326,10211470.666242272,1.6496048
3334901543952614528,84.2270617541914,9.289315600777243,28.672196661235088,0.18594953,154.19344,98.30098899709097,-305.0218131954691,3.7976506,4.329805,3.1169736,99.029495,0.17789975,195.8463141835969,-11.947387965629488,34.8769929215784,113.75340503330324,3.4621442444001835,34.24504531588285,5.629836924452289,714118.5109152205,7063547.628541784,1161237.221033788,1.2128313
3360277997443303424,108.34287487123926,16.158780011535235,5.030954301355951,0.26529083,18.96392,12.727174275590265,-41.44666476046514,3.8033657,5.3263693,2.6965218,,,200.78249572898147,12.039467537412152,198.7694461328099,648.2984747289274,-60.08208572344198,181.216450568904,55.317571659220064,-12392819.75582113,37378576.020603575,11410068.186680125,2.6298475
3015112126066981376,80.98671811819419,-7.8082568853521925,19.45004933376947,0.14239872,136.58865,-14.338617837878951,-43.71485804389538,3.8751557,4.372749,3.2218924,-18.166475,0.16954252,209.9814109006317,-22.981701710555974,51.413751340146206,167.68903482096724,7.9799735294783245,50.30808883060993,-6.984987297531095,1645987.691942982,10376788.182876525,-1440757.0498377157,1.1508565
3066513435671608064,126.41483546720484,-3.90653144815045,25.343764773149612,0.20508912,123.5744,-66.73801888294923,-23.451618587708083,3.9022553,3.8787022,3.867877,,,227.7790256771151,18.89156702265809,39.457436925844874,128.6927979798586,-23.36858787995273,31.67920498463659,-2.6881965693246803,-4820117.245552402,6534305.0703903,-554480.3438616208,0.010825157
3456177332896378496,87.76035890286224,37.30536699975672,5.735845053078788,0.20554428,27.905642,36.42610257420188,-45.60646119046204,3.9505138,4.989957,2.9734526,,,173.39580777836667,5.275869765095841,174.34222695106405,568.6276337345124,5.419291275496773,138.56879002796316,105.66235758544246,1117809.0635978344,28581864.59277256,21794425.68886392,2.0165043
878467085735262720,115.82834518488663,28.882490119929923,27.121043168963787,0.30663002,88.44875,61.6921627589912,-229.21290165930364,3.9680505,4.601342,3.2515385,75.36036,5.1166463,191.19056977265365,23.2744019730416,36.87173807327438,120.25938603026877,-14.065963565124116,29.060145179829064,17.809595718488662,-2901313.245963394,5994085.207849277,3673492.805812495,1.3498037
3087964941891149952,120.56627842916214,2.335041455668743,12.523434116871659,0.11418241,109.679184,-28.19364407946657,105.64962706325069,3.972009,4.6455307,3.1947732,71.893074,0.18150952,219.0669186116755,16.8004751029661,79.85030229470308,260.4365519523118,-40.572935219020465,68.69733283955719,3.253331369493592,-8368768.6118018245,14169842.030868694,671047.7637823101,1.4507575
886479673643853952,107.78471823693071,30.244948146711195,8.326143649272213,0.15906294,52.344963,-30.724555286397873,-48.51522842745486,4.020316,4.658226,3.2660778,21.740417,0.21241483,187.2187888465224,17.198776000242617,120.10362085062151,391.72516562155306,-31.691099245149783,98.79674253440268,60.495930728065176,-6536758.437727567,20378290.93229052,12478181.415413802,1.3921483
3231949906557374592,74.63709025339023,1.7139847288632826,4.209299594321308,0.13930589,30.216236,-0.5890913494946594,-6.481771092460663,4.0206532,4.737463,3.2221005,14.87088,0.15103032,197.5582982994304,-24.019287570969922,237.5692149233289,774.8462486253326,62.91151729310386,228.97768720908354,7.105746374972181,12976431.909627713,47230038.2305103,1465665.3975188404,1.5153625
